,0,1,2,3,4
0,0,5.983066666666667,0.995,"[1, 7, 15, 11, 2, 12, 11, 5, 7, 5, 9, 12, 14, 11, 14, 13, 6, 13, 9, 9, 2, 7, 6, 1, 7, 15, 6, 8, 8, 10, 14, 13, 2, 0, 0, 10, 11, 0, 13, 2, 4, 12, 12, 4, 5, 0, 6, 4]","[0.33 0.33 0.33 0.33 0.33 0.33 0.67 0.67 0.67 0.67 0.67 0.67 0.67 1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33]"
1,1,5.6853333333333325,0.990025,"[8, 5, 10, 0, 1, 15, 14, 15, 15, 0, 9, 2, 10, 11, 5, 3, 13, 9, 10, 3, 0, 1, 4, 6, 6, 6, 2, 15, 4, 10, 3, 14, 0, 3, 12, 12, 13, 2, 9, 11, 6, 4, 1, 11, 14, 2, 4, 13]","[0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.67 1.   1.   1.   1.   1.   1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.33
 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33]"
2,2,5.5856999999999974,0.985074875,"[6, 10, 1, 0, 7, 13, 6, 14, 3, 15, 13, 4, 9, 4, 10, 1, 1, 4, 2, 5, 10, 0, 6, 0, 13, 9, 3, 12, 14, 15, 2, 0, 12, 11, 14, 7, 4, 6, 3, 13, 9, 9, 8, 2, 12, 1, 10, 14]","[0.33 0.33 0.33 0.33 0.33 0.33 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67
 0.67 0.67 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.   1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33]"
3,3,5.1970333333333345,0.9801495006250001,"[15, 12, 10, 12, 2, 14, 12, 15, 4, 8, 1, 5, 6, 3, 13, 9, 13, 5, 2, 6, 1, 4, 2, 12, 8, 7, 6, 10, 9, 10, 9, 15, 0, 8, 6, 0, 8, 15, 10, 11, 9, 13, 4, 14, 0, 0, 7, 13]","[0.33 0.33 0.33 0.67 0.67 0.67 1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33]"
4,4,5.040299999999999,0.9752487531218751,"[2, 4, 1, 15, 8, 2, 13, 5, 14, 15, 9, 2, 4, 10, 2, 4, 3, 9, 3, 15, 11, 6, 14, 12, 11, 3, 1, 6, 3, 9, 9, 6, 0, 14, 5, 8, 11, 14, 4, 1, 6, 15, 0, 13, 7, 5, 12, 12]","[0.33 0.33 0.33 0.33 0.33 0.67 0.67 0.67 0.67 0.67 0.67 1.   1.   1.
 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33]"
5,5,5.757066666666666,0.9703725093562657,"[5, 0, 13, 3, 9, 11, 15, 10, 5, 15, 0, 9, 2, 6, 10, 3, 8, 10, 7, 5, 7, 4, 8, 1, 5, 12, 3, 10, 0, 13, 15, 0, 11, 2, 14, 2, 6, 6, 14, 12, 4, 2, 1, 1, 3, 1, 14, 6]","[0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.67 0.67 0.67 0.67 0.67 0.67
 0.67 0.67 0.67 1.   1.   1.   1.   1.   1.   1.   1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33]"
6,6,5.1583999999999985,0.9655206468094844,"[13, 0, 14, 10, 0, 7, 2, 12, 5, 2, 10, 15, 12, 9, 14, 1, 2, 14, 5, 10, 6, 6, 10, 9, 12, 12, 11, 9, 11, 8, 13, 2, 13, 8, 15, 8, 6, 4, 14, 15, 4, 1, 4, 6, 11, 15, 3, 1]","[0.33 0.33 0.33 0.33 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67
 0.67 0.67 1.   1.   1.   1.   1.   1.   1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33]"
7,7,5.207133333333335,0.960693043575437,"[15, 6, 1, 11, 13, 10, 5, 11, 14, 14, 2, 2, 4, 0, 4, 3, 10, 1, 11, 11, 13, 8, 4, 12, 15, 7, 10, 12, 6, 6, 2, 1, 12, 12, 4, 8, 2, 5, 15, 15, 14, 9, 0, 6, 1, 10, 10, 8]","[0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.67 0.67 0.67 0.67 0.67 0.67 0.67
 0.67 0.67 0.67 0.67 1.   1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.67 1.67]"
8,8,4.206633333333334,0.9558895783575597,"[7, 15, 14, 11, 4, 2, 9, 9, 8, 4, 4, 1, 7, 15, 15, 15, 7, 14, 4, 0, 2, 2, 14, 0, 13, 0, 10, 2, 14, 6, 11, 13, 12, 10, 6, 1, 5, 7, 13, 1, 0, 8, 3, 9, 11, 6, 10, 6]","[0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.67 0.67 0.67 1.   1.   1.   1.
 1.   1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33]"
9,9,5.756633333333335,0.9511101304657719,"[4, 7, 9, 3, 10, 2, 1, 10, 7, 6, 4, 6, 13, 5, 9, 1, 15, 15, 9, 3, 2, 6, 11, 3, 10, 15, 5, 13, 12, 4, 3, 9, 12, 15, 10, 13, 14, 0, 13, 11, 0, 14, 5, 2, 4, 1, 2, 7]","[0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.67 0.67 0.67 0.67 0.67 0.67 0.67
 0.67 0.67 0.67 0.67 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33]"
10,10,5.961433333333335,0.946354579813443,"[0, 4, 7, 10, 10, 1, 14, 15, 14, 11, 15, 0, 15, 9, 8, 10, 14, 12, 5, 5, 1, 10, 12, 11, 3, 1, 4, 4, 11, 7, 5, 13, 9, 7, 2, 9, 0, 4, 5, 3, 9, 14, 11, 6, 15, 8, 13, 0]","[0.33 0.33 0.33 0.33 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 1.   1.
 1.   1.   1.   1.   1.   1.   1.   1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33]"
11,11,5.442733333333335,0.9416228069143757,"[9, 3, 10, 15, 5, 4, 11, 13, 8, 6, 7, 14, 9, 6, 10, 3, 13, 14, 10, 2, 1, 12, 5, 10, 14, 8, 12, 4, 4, 4, 15, 8, 1, 15, 1, 9, 12, 15, 5, 12, 0, 15, 13, 6, 2, 0, 8, 14]","[0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.67 0.67
 0.67 0.67 0.67 0.67 1.   1.   1.   1.   1.   1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.67
 1.67 1.67 1.67 1.67 1.67 1.67]"
12,12,6.074133333333332,0.9369146928798039,"[5, 14, 1, 2, 14, 2, 15, 0, 7, 12, 8, 12, 11, 7, 4, 10, 12, 14, 10, 2, 13, 7, 8, 3, 8, 10, 13, 15, 6, 3, 9, 4, 5, 7, 3, 14, 3, 4, 11, 2, 8, 15, 5, 0, 5, 12, 6, 9]","[0.33 0.33 0.33 0.33 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67
 0.67 0.67 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.   1.   1.   1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33]"
13,13,5.099266666666665,0.9322301194154049,"[2, 12, 10, 7, 5, 15, 14, 7, 10, 15, 9, 3, 2, 11, 10, 10, 1, 5, 6, 6, 2, 12, 12, 14, 0, 7, 4, 2, 0, 15, 11, 15, 14, 9, 11, 4, 11, 0, 1, 9, 3, 6, 1, 4, 9, 1, 5, 13]","[0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.67 0.67 0.67 0.67 0.67 0.67 0.67
 1.   1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33]"
14,14,3.493066666666667,0.9275689688183278,"[0, 15, 10, 6, 15, 11, 8, 9, 11, 10, 14, 0, 8, 11, 2, 11, 12, 12, 14, 2, 1, 14, 3, 2, 3, 15, 14, 3, 8, 2, 6, 15, 10, 3, 10, 8, 1, 6, 0, 5, 6, 9, 1, 13, 0, 9, 13, 1]","[0.33 0.33 0.33 0.33 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 1.
 1.   1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33]"
15,15,4.0947000000000005,0.9229311239742362,"[12, 7, 13, 6, 15, 1, 13, 14, 4, 12, 8, 14, 14, 8, 1, 5, 14, 8, 12, 6, 12, 10, 3, 7, 2, 2, 10, 1, 10, 10, 2, 11, 9, 6, 2, 15, 4, 13, 7, 8, 9, 13, 5, 7, 3, 6, 0, 11]","[0.33 0.33 0.33 0.33 0.33 0.33 0.67 0.67 0.67 0.67 0.67 0.67 1.   1.
 1.   1.   1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33]"
16,16,4.100366666666666,0.918316468354365,"[13, 6, 6, 8, 6, 5, 2, 14, 8, 1, 13, 6, 10, 12, 15, 0, 8, 7, 7, 8, 9, 10, 11, 10, 2, 7, 14, 5, 3, 1, 14, 14, 13, 5, 9, 0, 5, 7, 2, 0, 13, 0, 1, 3, 3, 1, 3, 4]","[0.33 0.33 0.67 0.67 1.   1.   1.   1.   1.   1.   1.   1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33]"
17,17,4.387266666666668,0.9137248860125932,"[9, 4, 0, 10, 9, 10, 8, 11, 5, 14, 10, 2, 0, 3, 4, 13, 6, 8, 4, 10, 3, 12, 11, 4, 6, 1, 9, 10, 8, 8, 1, 14, 5, 2, 6, 14, 7, 2, 11, 11, 14, 2, 13, 6, 1, 9, 15, 0]","[0.33 0.33 0.33 0.33 0.67 0.67 0.67 0.67 0.67 0.67 1.   1.   1.   1.
 1.   1.   1.   1.   1.   1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.67
 1.67 1.67 1.67 1.67 1.67 1.67 1.67 1.67 1.67 1.67 1.67 1.67 1.67 1.67
 1.67 1.67 1.67 1.67 1.67 1.67]"
18,18,6.084666666666669,0.9091562615825302,"[3, 12, 4, 10, 9, 7, 5, 15, 14, 4, 5, 11, 13, 14, 0, 14, 9, 2, 12, 9, 0, 11, 7, 3, 4, 12, 7, 5, 8, 4, 11, 7, 1, 1, 13, 11, 15, 10, 0, 12, 14, 6, 1, 3, 8, 0, 6, 9]","[0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.67 0.67 0.67 0.67 0.67
 0.67 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33]"
19,19,5.3058000000000005,0.9046104802746175,"[5, 4, 0, 11, 3, 10, 10, 14, 9, 12, 11, 14, 4, 6, 6, 13, 4, 15, 9, 6, 6, 12, 15, 2, 9, 9, 2, 8, 0, 5, 4, 10, 14, 7, 8, 3, 14, 15, 7, 2, 8, 1, 15, 3, 8, 1, 11, 12]","[0.33 0.33 0.33 0.33 0.33 0.33 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67
 0.67 0.67 1.   1.   1.   1.   1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33]"
20,20,4.625700000000002,0.9000874278732445,"[7, 0, 14, 11, 12, 5, 10, 13, 10, 1, 1, 12, 14, 11, 10, 5, 9, 11, 6, 11, 5, 5, 14, 9, 14, 3, 10, 13, 8, 9, 15, 13, 12, 6, 1, 2, 8, 15, 0, 9, 8, 15, 8, 6, 9, 4, 7, 0]","[0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.67 0.67 0.67 0.67 0.67 0.67
 1.   1.   1.   1.   1.   1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.67 1.67 1.67 1.67]"
21,21,5.3165,0.8955869907338783,"[0, 14, 12, 8, 6, 5, 14, 8, 15, 15, 15, 6, 12, 14, 7, 0, 11, 1, 1, 5, 7, 10, 3, 6, 13, 2, 0, 11, 0, 10, 4, 11, 15, 5, 1, 6, 11, 1, 13, 13, 7, 7, 14, 5, 3, 9, 3, 4]","[0.33 0.33 0.33 0.33 0.33 0.33 0.67 0.67 0.67 0.67 1.   1.   1.   1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33]"
22,22,5.064933333333333,0.8911090557802088,"[12, 5, 15, 1, 13, 0, 14, 6, 14, 7, 14, 14, 8, 13, 4, 1, 0, 15, 4, 10, 8, 8, 10, 7, 2, 2, 6, 12, 10, 3, 9, 6, 2, 7, 14, 7, 12, 0, 0, 11, 13, 10, 11, 9, 2, 1, 12, 8]","[0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.67 0.67 1.   1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33 1.67 1.67 1.67 1.67 1.67 1.67 1.67 1.67
 1.67 1.67 1.67 1.67 1.67 1.67]"
23,23,6.398033333333333,0.8866535105013078,"[13, 7, 2, 3, 6, 9, 9, 2, 10, 12, 10, 5, 6, 0, 11, 1, 12, 14, 11, 6, 11, 9, 14, 5, 15, 1, 2, 11, 4, 10, 4, 13, 8, 4, 14, 12, 3, 7, 15, 6, 4, 1, 12, 14, 7, 8, 15, 5]","[0.33 0.33 0.33 0.33 0.33 0.33 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67
 0.67 0.67 0.67 0.67 0.67 1.   1.   1.   1.   1.   1.   1.   1.   1.33
 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33]"
24,24,5.0651333333333355,0.8822202429488013,"[15, 0, 8, 6, 6, 6, 8, 14, 5, 10, 12, 12, 12, 8, 10, 0, 6, 7, 3, 7, 4, 14, 9, 15, 15, 7, 4, 4, 5, 5, 14, 0, 9, 12, 14, 2, 9, 10, 13, 15, 10, 9, 2, 13, 13, 5, 13, 0]","[0.33 0.33 0.33 0.33 0.67 1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33]"
25,25,5.417966666666668,0.8778091417340573,"[7, 6, 8, 9, 4, 12, 4, 4, 7, 11, 10, 0, 6, 9, 5, 5, 15, 14, 9, 12, 12, 10, 4, 12, 14, 11, 14, 10, 13, 0, 8, 5, 11, 13, 1, 10, 8, 15, 5, 7, 0, 7, 8, 9, 15, 1, 6, 3]","[0.33 0.33 0.33 0.33 0.33 0.33 0.67 1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33]"
26,26,4.986700000000001,0.8734200960253871,"[5, 7, 5, 6, 12, 9, 13, 9, 15, 14, 15, 8, 13, 13, 14, 12, 2, 6, 1, 4, 14, 2, 3, 3, 11, 15, 14, 1, 5, 13, 12, 9, 4, 14, 14, 10, 11, 6, 9, 11, 7, 11, 5, 15, 6, 10, 1, 8]","[0.33 0.33 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.67 2.   2.   2.   2.   2.   2.   2.   2.
 2.   2.   2.   2.   2.   2.  ]"
27,27,5.375233333333334,0.8690529955452602,"[9, 10, 10, 13, 11, 13, 1, 3, 8, 1, 0, 1, 15, 15, 0, 2, 7, 12, 10, 7, 2, 3, 6, 2, 8, 11, 13, 10, 13, 12, 5, 11, 12, 7, 7, 3, 0, 1, 8, 9, 6, 11, 9, 6, 8, 5, 14, 2]","[0.33 0.33 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 1.   1.   1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.33
 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33]"
28,28,4.787000000000003,0.8647077305675338,"[1, 2, 13, 9, 5, 14, 3, 14, 4, 6, 14, 10, 12, 4, 7, 9, 9, 11, 11, 0, 14, 9, 1, 15, 2, 0, 10, 5, 15, 4, 0, 10, 0, 10, 1, 4, 15, 3, 7, 6, 5, 8, 7, 13, 8, 13, 12, 6]","[0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.67 0.67 0.67 1.   1.   1.   1.
 1.   1.   1.   1.   1.   1.   1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33]"
29,29,4.655666666666667,0.8603841919146962,"[15, 2, 8, 8, 6, 12, 0, 3, 2, 5, 12, 13, 13, 10, 10, 2, 9, 3, 13, 0, 11, 5, 3, 13, 1, 8, 0, 5, 10, 2, 0, 11, 10, 12, 9, 3, 6, 15, 4, 15, 8, 7, 1, 1, 0, 4, 0, 11]","[0.33 0.33 0.33 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67
 0.67 1.   1.   1.   1.   1.   1.   1.   1.   1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.67 1.67 2.   2.  ]"
30,30,6.6164,0.8560822709551227,"[3, 9, 11, 13, 15, 15, 14, 4, 0, 11, 2, 5, 3, 8, 4, 3, 2, 13, 9, 6, 9, 7, 10, 8, 7, 0, 14, 14, 11, 5, 10, 11, 15, 3, 1, 0, 12, 8, 7, 2, 11, 1, 14, 5, 1, 4, 10, 15]","[0.33 0.33 0.33 0.33 0.33 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67
 0.67 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.   1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.67 1.67
 1.67 1.67 1.67 1.67 1.67 1.67]"
31,31,4.914766666666666,0.851801859600347,"[4, 12, 2, 8, 1, 11, 14, 11, 8, 5, 5, 9, 8, 9, 0, 5, 6, 15, 5, 1, 10, 11, 7, 8, 2, 15, 11, 14, 15, 4, 1, 12, 0, 14, 12, 6, 0, 3, 9, 1, 14, 4, 0, 9, 3, 6, 13, 4]","[0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.67 0.67 0.67 0.67 0.67 1.   1.
 1.   1.   1.   1.   1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33]"
32,32,5.0802666666666685,0.8475428503023453,"[12, 13, 1, 4, 0, 12, 14, 8, 3, 5, 8, 15, 0, 15, 5, 1, 4, 6, 6, 10, 6, 8, 7, 0, 2, 5, 6, 12, 3, 8, 5, 10, 4, 11, 1, 10, 14, 1, 0, 3, 15, 7, 13, 15, 4, 11, 9, 10]","[0.33 0.33 0.33 0.33 0.33 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67
 0.67 0.67 0.67 0.67 0.67 0.67 1.   1.   1.   1.   1.   1.   1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33
 1.33 1.33 1.33 1.33 1.33 1.33]"
